5,2014,1,5,7,3,21.54,6,0.49
6,2014,1,6,7,3,36.58,6,0.06
6,2014,1,6,7,3,37.31,6,0.07
6,2014,1,6,7,3,38.8,6,0.01
6,2014,1,6,7,3,40.35,6,0.09
6,2014,1,6,7,3,44.79,6,0.04
6,2014,1,6,7,3,43.89,6,0.01
6,2014,1,6,7,3,45.65,6,0.07
6,2014,1,6,7,3,41.09,6,0.06
6,2014,1,6,7,3,43.97,6,0.05
6,2014,1,6,7,3,42.21,6,0.54
7,2014,1,7,8,3,30.38,6,0.08
7,2014,1,7,8,3,31.29,6,0.04
7,2014,1,7,8,3,32.23,6,0.05
7,2014,1,7,8,3,36.1,6,0.08
7,2014,1,7,8,3,29.6,6,0.09
7,2014,1,7,8,3,26.05,6,0.01
7,2014,1,7,8,3,22.66,6,0.01
7,2014,1,7,8,3,25.15,6,0.01
7,2014,1,7,8,3,27.16,6,0.08
7,2014,1,7,8,3,22.81,6,0.55
8,2014,1,8,7,3,35.96,6,0.03
8,2014,1,8,7,3,32.0,6,0.03
8,2014,1,8,7,3,33.6,6,0.06
8,2014,1,8,7,3,27.55,6,0.1
8,2014,1,8,7,3,24.8,6,0.04
8,2014,1,8,7,3,22.07,6,0.05
8,2014,1,8,7,3,19.86,6,0.05
8,2014,1,8,7,3,19.86,6,0.02
8,2014,1,8,7,3,18.47,6,0.09
8,2014,1,8,7,3,19.95,6,0.53
9,2014,1,9,7,2,33.92,6,0.1
9,2014,1,9,7,2,35.96,6,0.09
9,2014,1,9,7,2,41.35,6,0.08
9,2014,1,9,7,2,38.87,6,0.1
9,2014,1,9,7,2,31.87,6,0.1
9,2014,1,9,7,2,26.13,6,0.01
9,2014,1,9,7,2,26.13,6,0.04
9,2014,1,9,7,2,26.91,6,0.08
9,2014,1,9,7,2,32.02,6,0.1
9,2014,1,9,7,2,32.02,6,0.3
10,2014,1,10,7,3,30.08,6,0.08
10,2014,1,10,7,3,27.37,6,0.01
10,2014,1,10,7,3,30.38,6,0.09
10,2014,1,10,7,3,28.25,6,0.06
10,2014,1,10,7,3,23.16,6,0.04
10,2014,1,10,7,3,24.78,6,0.08
10,2014,1,10,7,3,27.26,6,0.05
10,2014,1,10,7,3,32.17,6,0.03
10,2014,1,10,7,3,27.34,6,0.08
10,2014,1,10,7,3,30.35,6,0.48
11,2014,1,11,7,3,35.2,6,0.05
11,2014,1,11,7,3,30.27,6,0.06
11,2014,1,11,7,3,26.64,6,0.03
11,2014,1,11,7,3,28.5,6,0.1
11,2014,1,11,7,3,25.08,6,0.05
11,2014,1,11,7,3,20.82,6,0.08
11,2014,1,11,7,3,21.65,6,0.02
11,2014,1,11,7,3,20.78,6,0.02
11,2014,1,11,7,3,19.74,6,0.08
11,2014,1,11,7,3,23.29,6,0.51
12,2014,1,12,7,3,33.92,6,0.1
12,2014,1,12,7,3,27.48,6,0.06
12,2014,1,12,7,3,26.93,6,0.09
12,2014,1,12,7,3,27.47,6,0.09
12,2014,1,12,7,3,27.74,6,0.1
12,2014,1,12,7,3,23.58,6,0.09
12,2014,1,12,7,3,21.22,6,0.02
12,2014,1,12,7,3,21.43,6,0.04
12,2014,1,12,7,3,21.22,6,0.01
12,2014,1,12,7,3,24.83,6,0.4
13,2014,1,13,1,1,36.72,6,0.06
13,2014,1,13,1,1,30.84,6,0.1
13,2014,1,13,1,1,36.08,6,0.09
13,2014,1,13,1,1,28.86,6,0.09
13,2014,1,13,1,1,23.95,6,0.05
13,2014,1,13,1,1,20.6,6,0.04
13,2014,1,13,1,1,21.01,6,0.06
13,2014,1,13,1,1,23.74,6,0.03
13,2014,1,13,1,1,23.27,6,0.09
13,2014,1,13,1,1,22.11,6,0.39
14,2014,1,14,3,2,36.38,6,0.07
14,2014,1,14,3,2,36.38,6,0.08
14,2014,1,14,3,2,40.02,6,0.08
14,2014,1,14,3,2,44.82,6,0.04
14,2014,1,14,3,2,49.3,6,0.07
14,2014,1,14,3,2,44.86,6,0.05
14,2014,1,14,3,2,43.07,6,0.04
14,2014,1,14,3,2,43.5,6,0.08
14,2014,1,14,3,2,44.37,6,0.08
14,2014,1,14,3,2,49.25,6,0.41
15,2014,1,15,8,3,36.3,6,0.01
15,2014,1,15,8,3,37.03,6,0.02
15,2014,1,15,8,3,37.4,6,0.1
15,2014,1,15,8,3,32.54,6,0.05
15,2014,1,15,8,3,35.47,6,0.05
15,2014,1,15,8,3,38.66,6,0.07
15,2014,1,15,8,3,40.21,6,0.08
15,2014,1,15,8,3,41.42,6,0.04
15,2014,1,15,8,3,33.96,6,0.04
15,2014,1,15,8,3,36.34,6,0.54
16,2014,1,16,1,1,29.24,6,0.05
16,2014,1,16,1,1,29.24,6,0.02
16,2014,1,16,1,1,24.27,6,0.03
16,2014,1,16,1,1,27.91,6,0.01
16,2014,1,16,1,1,22.89,6,0.05
16,2014,1,16,1,1,23.58,6,0.06
16,2014,1,16,1,1,23.34,6,0.04
16,2014,1,16,1,1,23.11,6,0.06
16,2014,1,16,1,1,22.42,6,0.07
16,2014,1,16,1,1,19.95,6,0.61
17,2014,1,17,1,2,33.32,6,0.09
17,2014,1,17,1,2,30.32,6,0.09
17,2014,1,17,1,2,31.53,6,0.09
17,2014,1,17,1,2,29.32,6,0.02
17,2014,1,17,1,2,33.13,6,0.04
17,2014,1,17,1,2,31.14,6,0.09
17,2014,1,17,1,2,28.03,6,0.09
17,2014,1,17,1,2,31.67,6,0.05
17,2014,1,17,1,2,34.2,6,0.06
17,2014,1,17,1,2,31.46,6,0.38
18,2014,1,18,1,2,28.38,6,0.09
18,2014,1,18,1,2,23.56,6,0.02
18,2014,1,18,1,2,26.86,6,0.09
18,2014,1,18,1,2,27.93,6,0.02
18,2014,1,18,1,2,31.0,6,0.03
18,2014,1,18,1,2,27.9,6,0.01
18,2014,1,18,1,2,29.02,6,0.05
18,2014,1,18,1,2,34.53,6,0.01
18,2014,1,18,1,2,39.71,6,0.04
18,2014,1,18,1,2,33.75,6,0.64
19,2014,1,19,2,3,35.02,6,0.1
19,2014,1,19,2,3,32.57,6,0.01
19,2014,1,19,2,3,36.48,6,0.04
19,2014,1,19,2,3,37.57,6,0.09
19,2014,1,19,2,3,35.69,6,0.04
19,2014,1,19,2,3,33.19,6,0.05
19,2014,1,19,2,3,27.22,6,0.06
19,2014,1,19,2,3,29.67,6,0.07
19,2014,1,19,2,3,27.0,6,0.09
19,2014,1,19,2,3,22.41,6,0.45
20,2014,1,20,1,3,29.58,6,0.1
20,2014,1,20,1,3,33.43,6,0.07
20,2014,1,20,1,3,29.75,6,0.06
20,2014,1,20,1,3,27.96,6,0.1
20,2014,1,20,1,3,30.48,6,0.07
20,2014,1,20,1,3,31.7,6,0.1
20,2014,1,20,1,3,31.7,6,0.1
20,2014,1,20,1,3,29.16,6,0.04
20,2014,1,20,1,3,27.41,6,0.07
20,2014,1,20,1,3,26.31,6,0.29
21,2014,1,21,7,3,27.06,6,0.06
21,2014,1,21,7,3,28.41,6,0.06
21,2014,1,21,7,3,26.42,6,0.04
21,2014,1,21,7,3,24.04,6,0.04
21,2014,1,21,7,3,28.13,6,0.03
21,2014,1,21,7,3,26.16,6,0.08
21,2014,1,21,7,3,21.19,6,0.03
21,2014,1,21,7,3,18.86,6,0.03
21,2014,1,21,7,3,19.24,6,0.01
21,2014,1,21,7,3,20.01,6,0.62
22,2014,1,22,2,3,37.06,6,0.1
22,2014,1,22,2,3,37.8,6,0.03
22,2014,1,22,2,3,31.37,6,0.03
22,2014,1,22,2,3,27.61,6,0.09
22,2014,1,22,2,3,30.65,6,0.01
22,2014,1,22,2,3,25.44,6,0.09
22,2014,1,22,2,3,23.4,6,0.01
22,2014,1,22,2,3,19.89,6,0.03
22,2014,1,22,2,3,23.67,6,0.05
22,2014,1,22,2,3,26.51,6,0.56
23,2014,1,23,7,3,38.76,6,0.04
23,2014,1,23,7,3,40.31,6,0.04
23,2014,1,23,7,3,47.57,6,0.02
23,2014,1,23,7,3,52.33,6,0.01
23,2014,1,23,7,3,52.85,6,0.06
23,2014,1,23,7,3,45.98,6,0.09
23,2014,1,23,7,3,51.5,6,0.02
23,2014,1,23,7,3,49.95,6,0.1
23,2014,1,23,7,3,43.46,6,0.07
23,2014,1,23,7,3,37.81,6,0.55
24,2014,1,24,1,2,41.65,6,0.05
24,2014,1,24,1,2,41.65,6,0.06
24,2014,1,24,1,2,49.15,6,0.07
24,2014,1,24,1,2,44.23,6,0.04
24,2014,1,24,1,2,38.04,6,0.03
24,2014,1,24,1,2,36.52,6,0.03
24,2014,1,24,1,2,31.41,6,0.01
24,2014,1,24,1,2,28.9,6,0.09
24,2014,1,24,1,2,29.48,6,0.01
24,2014,1,24,1,2,31.54,6,0.61
25,2014,1,25,1,3,30.1,5,0.09
25,2014,1,25,1,3,29.2,5,0.05
25,2014,1,25,1,3,33.0,5,0.01
25,2014,1,25,1,3,39.6,5,0.06
25,2014,1,25,1,3,32.08,5,0.07
25,2014,1,25,1,3,33.04,5,0.03
25,2014,1,25,1,3,30.4,5,0.08
25,2014,1,25,1,3,26.14,5,0.07
25,2014,1,25,1,3,25.88,5,0.06
25,2014,1,25,1,3,27.17,5,0.48
26,2014,1,26,2,3,35.7,5,0.09
26,2014,1,26,2,3,29.27,5,0.09
26,2014,1,26,2,3,33.95,5,0.07
26,2014,1,26,2,3,28.18,5,0.03
26,2014,1,26,2,3,30.43,5,0.05
26,2014,1,26,2,3,28.91,5,0.09
26,2014,1,26,2,3,33.25,5,0.06
26,2014,1,26,2,3,30.26,5,0.07
26,2014,1,26,2,3,30.26,5,0.08
26,2014,1,26,2,3,35.4,5,0.37
27,2014,1,27,2,3,38.5,5,0.09
27,2014,1,27,2,3,38.12,5,0.06
27,2014,1,27,2,3,41.93,5,0.01
27,2014,1,27,2,3,45.28,5,0.09
27,2014,1,27,2,3,44.37,5,0.06
27,2014,1,27,2,3,40.38,5,0.03
27,2014,1,27,2,3,33.11,5,0.04
27,2014,1,27,2,3,29.14,5,0.08
27,2014,1,27,2,3,29.72,5,0.01
27,2014,1,27,2,3,28.23,5,0.53
28,2014,1,28,1,3,34.3,5,0.04
28,2014,1,28,1,3,40.82,5,0.04
28,2014,1,28,1,3,44.9,5,0.05
28,2014,1,28,1,3,53.43,5,0.04
28,2014,1,28,1,3,63.58,5,0.04
28,2014,1,28,1,3,74.39,5,0.08
28,2014,1,28,1,3,66.21,5,0.03
28,2014,1,28,1,3,74.82,5,0.01
28,2014,1,28,1,3,63.6,5,0.03
28,2014,1,28,1,3,54.06,5,0.64
29,2014,1,29,1,3,32.64,5,0.07
29,2014,1,29,1,3,38.84,5,0.06
29,2014,1,29,1,3,41.56,5,0.09
29,2014,1,29,1,3,37.82,5,0.1
29,2014,1,29,1,3,36.69,5,0.05
29,2014,1,29,1,3,33.39,5,0.1
29,2014,1,29,1,3,34.73,5,0.08
29,2014,1,29,1,3,35.77,5,0.02
29,2014,1,29,1,3,38.99,5,0.01
29,2014,1,29,1,3,31.19,5,0.42
30,2014,1,30,1,3,38.85,5,0.1
30,2014,1,30,1,3,36.91,5,0.09
30,2014,1,30,1,3,43.55,5,0.04
30,2014,1,30,1,3,49.21,5,0.09
30,2014,1,30,1,3,56.59,5,0.05
30,2014,1,30,1,3,57.16,5,0.09
30,2014,1,30,1,3,60.02,5,0.09
30,2014,1,30,1,3,66.62,5,0.02
30,2014,1,30,1,3,61.96,5,0.09
30,2014,1,30,1,3,72.49,5,0.34
31,2014,2,1,1,3,30.96,5,0.02
31,2014,2,1,1,3,29.41,5,0.04
31,2014,2,1,1,3,32.94,5,0.05
31,2014,2,1,1,3,32.61,5,0.1
31,2014,2,1,1,3,35.22,5,0.02
31,2014,2,1,1,3,38.74,5,0.04
31,2014,2,1,1,3,32.93,5,0.05
31,2014,2,1,1,3,26.67,5,0.05
31,2014,2,1,1,3,24.54,5,0.07
31,2014,2,1,1,3,24.54,5,0.56
32,2014,2,2,2,3,37.1,5,0.05
32,2014,2,2,2,3,37.84,5,0.08
32,2014,2,2,2,3,38.6,5,0.08
32,2014,2,2,2,3,44.0,5,0.07
32,2014,2,2,2,3,36.52,5,0.07
32,2014,2,2,2,3,33.23,5,0.08
32,2014,2,2,2,3,38.88,5,0.03
32,2014,2,2,2,3,40.44,5,0.02
32,2014,2,2,2,3,46.51,5,0.04
32,2014,2,2,2,3,50.23,5,0.48
33,2014,2,3,2,3,32.76,5,0.02
33,2014,2,3,2,3,34.07,5,0.1
33,2014,2,3,2,3,30.66,5,0.05
33,2014,2,3,2,3,34.34,5,0.1
33,2014,2,3,2,3,30.91,5,0.08
33,2014,2,3,2,3,28.75,5,0.1
33,2014,2,3,2,3,29.9,5,0.09
33,2014,2,3,2,3,35.58,5,0.08
33,2014,2,3,2,3,35.94,5,0.04
33,2014,2,3,2,3,37.02,5,0.34
34,2014,2,4,2,3,41.76,5,0.06
34,2014,2,4,2,3,45.1,5,0.1
34,2014,2,4,2,3,49.61,5,0.02
34,2014,2,4,2,3,59.53,5,0.06
34,2014,2,4,2,3,52.39,5,0.07
34,2014,2,4,2,3,51.87,5,0.03
34,2014,2,4,2,3,51.35,5,0.03
34,2014,2,4,2,3,44.67,5,0.06
34,2014,2,4,2,3,39.31,5,0.06
34,2014,2,4,2,3,44.81,5,0.51
35,2014,2,5,2,3,38.52,5,0.03
35,2014,2,5,2,3,31.97,5,0.08
35,2014,2,5,2,3,32.61,5,0.01
35,2014,2,5,2,3,33.91,5,0.03
35,2014,2,5,2,3,33.91,5,0.1
35,2014,2,5,2,3,32.89,5,0.05
35,2014,2,5,2,3,35.85,5,0.04
35,2014,2,5,2,3,40.15,5,0.04
35,2014,2,5,2,3,46.57,5,0.07
35,2014,2,5,2,3,55.42,5,0.55
36,2014,2,6,2,3,39.6,5,0.09
36,2014,2,6,2,3,37.22,5,0.07
36,2014,2,6,2,3,34.24,5,0.02
36,2014,2,6,2,3,37.66,5,0.05
36,2014,2,6,2,3,35.4,5,0.08
36,2014,2,6,2,3,42.13,5,0.08
36,2014,2,6,2,3,36.23,5,0.09
36,2014,2,6,2,3,40.94,5,0.08
36,2014,2,6,2,3,44.22,5,0.04
36,2014,2,6,2,3,46.43,5,0.4
37,2014,2,7,2,3,29.88,5,0.09
37,2014,2,7,2,3,24.2,5,0.05
37,2014,2,7,2,3,27.83,5,0.09
37,2014,2,7,2,3,30.06,5,0.1
37,2014,2,7,2,3,32.16,5,0.01
37,2014,2,7,2,3,31.84,5,0.1
37,2014,2,7,2,3,25.47,5,0.07
37,2014,2,7,2,3,20.63,5,0.01
37,2014,2,7,2,3,21.04,5,0.08
37,2014,2,7,2,3,18.73,5,0.4
38,2014,2,8,2,2,34.56,5,0.1
38,2014,2,8,2,2,35.6,5,0.03
38,2014,2,8,2,2,34.53,5,0.08
38,2014,2,8,2,2,33.49,5,0.09
38,2014,2,8,2,2,30.81,5,0.02
38,2014,2,8,2,2,32.66,5,0.08
38,2014,2,8,2,2,26.13,5,0.01
38,2014,2,8,2,2,21.43,5,0.02
38,2014,2,8,2,2,17.57,5,0.06
38,2014,2,8,2,2,14.06,5,0.51
39,2014,2,9,2,2,32.04,5,0.1
39,2014,2,9,2,2,34.92,5,0.07
39,2014,2,9,2,2,28.29,5,0.02
39,2014,2,9,2,2,22.63,5,0.1
39,2014,2,9,2,2,23.31,5,0.09
39,2014,2,9,2,2,23.08,5,0.08
39,2014,2,9,2,2,23.54,5,0.02
39,2014,2,9,2,2,19.77,5,0.02
39,2014,2,9,2,2,20.36,5,0.1
39,2014,2,9,2,2,20.16,5,0.4
40,2014,2,10,1,1,28.35,5,0.06
40,2014,2,10,1,1,25.52,5,0.07
40,2014,2,10,1,1,29.09,5,0.1
40,2014,2,10,1,1,33.74,5,0.08
40,2014,2,10,1,1,29.69,5,0.08
40,2014,2,10,1,1,32.66,5,0.09
40,2014,2,10,1,1,31.68,5,0.08
40,2014,2,10,1,1,28.2,5,0.09
40,2014,2,10,1,1,32.43,5,0.1
40,2014,2,10,1,1,35.67,5,0.25
41,2014,2,11,2,1,29.4,5,0.09
41,2014,2,11,2,1,34.99,5,0.1
41,2014,2,11,2,1,36.04,5,0.06
41,2014,2,11,2,1,42.53,5,0.1
41,2014,2,11,2,1,36.58,5,0.05
41,2014,2,11,2,1,30.36,5,0.09
41,2014,2,11,2,1,30.97,5,0.02
41,2014,2,11,2,1,28.18,5,0.05
41,2014,2,11,2,1,29.03,5,0.07
41,2014,2,11,2,1,34.26,5,0.37
42,2014,2,12,1,1,33.6,5,0.08
42,2014,2,12,1,1,34.27,5,0.07
42,2014,2,12,1,1,28.79,5,0.01
42,2014,2,12,1,1,32.24,5,0.03
42,2014,2,12,1,1,32.24,5,0.07
42,2014,2,12,1,1,27.73,5,0.06
42,2014,2,12,1,1,25.51,5,0.05
42,2014,2,12,1,1,29.59,5,0.01
42,2014,2,12,1,1,32.55,5,0.06
42,2014,2,12,1,1,35.15,5,0.56
43,2014,2,13,2,2,35.7,5,0.03
43,2014,2,13,2,2,35.34,5,0.09
43,2014,2,13,2,2,35.69,5,0.03
43,2014,2,13,2,2,37.47,5,0.09
43,2014,2,13,2,2,33.72,5,0.08
43,2014,2,13,2,2,27.99,5,0.05
43,2014,2,13,2,2,32.19,5,0.06
43,2014,2,13,2,2,26.72,5,0.09
43,2014,2,13,2,2,25.12,5,0.01
43,2014,2,13,2,2,29.39,5,0.47
44,2014,2,14,2,2,38.52,5,0.04
44,2014,2,14,2,2,43.91,5,0.05
44,2014,2,14,2,2,43.91,5,0.06
44,2014,2,14,2,2,35.13,5,0.03
44,2014,2,14,2,2,28.81,5,0.04
44,2014,2,14,2,2,24.78,5,0.1
44,2014,2,14,2,2,20.57,5,0.09
44,2014,2,14,2,2,24.07,5,0.01
44,2014,2,14,2,2,27.68,5,0.05
44,2014,2,14,2,2,27.96,5,0.53
45,2014,2,15,1,2,29.88,5,0.08
45,2014,2,15,1,2,27.49,5,0.03
45,2014,2,15,1,2,31.34,5,0.08
45,2014,2,15,1,2,25.7,5,0.1
45,2014,2,15,1,2,24.93,5,0.07
45,2014,2,15,1,2,24.93,5,0.03
45,2014,2,15,1,2,21.44,5,0.07
45,2014,2,15,1,2,24.87,5,0.02
45,2014,2,15,1,2,26.11,5,0.1
45,2014,2,15,1,2,22.98,5,0.42
46,2014,2,16,2,2,38.85,5,0.07
46,2014,2,16,2,2,39.63,5,0.1
46,2014,2,16,2,2,38.44,5,0.03
46,2014,2,16,2,2,33.06,5,0.02
46,2014,2,16,2,2,37.69,5,0.02
46,2014,2,16,2,2,37.69,5,0.09
46,2014,2,16,2,2,32.04,5,0.08
46,2014,2,16,2,2,26.27,5,0.1
46,2014,2,16,2,2,28.11,5,0.08
46,2014,2,16,2,2,28.67,5,0.41
47,2014,2,17,2,2,37.8,5,0.09
47,2014,2,17,2,2,31.0,5,0.01
47,2014,2,17,2,2,36.58,5,0.04
47,2014,2,17,2,2,39.14,5,0.02
47,2014,2,17,2,2,37.18,5,0.01
47,2014,2,17,2,2,37.55,5,0.04
47,2014,2,17,2,2,40.18,5,0.01
47,2014,2,17,2,2,34.15,5,0.04
47,2014,2,17,2,2,40.3,5,0.1
47,2014,2,17,2,2,33.45,5,0.64
48,2014,2,18,2,3,41.76,5,0.05
48,2014,2,18,2,3,44.68,5,0.07
48,2014,2,18,2,3,39.32,5,0.08
48,2014,2,18,2,3,34.6,5,0.05
48,2014,2,18,2,3,39.79,5,0.01
48,2014,2,18,2,3,32.63,5,0.01
48,2014,2,18,2,3,31.0,5,0.1
48,2014,2,18,2,3,33.48,5,0.03
48,2014,2,18,2,3,38.5,5,0.08
48,2014,2,18,2,3,31.57,5,0.52
49,2014,2,19,2,2,33.95,5,0.08
49,2014,2,19,2,2,32.59,5,0.09
49,2014,2,19,2,2,27.7,5,0.07
49,2014,2,19,2,2,29.36,5,0.04
49,2014,2,19,2,2,31.42,5,0.05
49,2014,2,19,2,2,26.71,5,0.01
49,2014,2,19,2,2,29.38,5,0.08
49,2014,2,19,2,2,28.79,5,0.1
49,2014,2,19,2,2,24.47,5,0.03
49,2014,2,19,2,2,20.07,5,0.45
50,2014,2,20,2,4,34.78,5,0.02
50,2014,2,20,2,4,32.0,5,0.02
50,2014,2,20,2,4,37.76,5,0.05
50,2014,2,20,2,4,40.03,5,0.04
50,2014,2,20,2,4,38.03,5,0.01
50,2014,2,20,2,4,41.45,5,0.01
50,2014,2,20,2,4,47.67,5,0.05
50,2014,2,20,2,4,50.05,5,0.07
50,2014,2,20,2,4,55.56,5,0.04
50,2014,2,20,2,4,48.89,5,0.69
51,2014,2,21,2,2,42.18,5,0.05
51,2014,2,21,2,2,36.7,5,0.05
51,2014,2,21,2,2,37.07,5,0.08
51,2014,2,21,2,2,32.99,5,0.09
51,2014,2,21,2,2,39.59,5,0.04
51,2014,2,21,2,2,35.24,5,0.06
51,2014,2,21,2,2,29.25,5,0.03
51,2014,2,21,2,2,32.47,5,0.01
51,2014,2,21,2,2,26.63,5,0.04
51,2014,2,21,2,2,29.29,5,0.55
52,2014,2,22,1,2,34.41,5,0.01
52,2014,2,22,1,2,28.56,5,0.03
52,2014,2,22,1,2,30.27,5,0.07
52,2014,2,22,1,2,31.48,5,0.1
52,2014,2,22,1,2,34.63,5,0.04
52,2014,2,22,1,2,31.17,5,0.06
52,2014,2,22,1,2,28.36,5,0.02
52,2014,2,22,1,2,29.78,5,0.03
52,2014,2,22,1,2,25.31,5,0.1
52,2014,2,22,1,2,25.31,5,0.54
53,2014,2,23,2,3,31.08,5,0.07
53,2014,2,23,2,3,25.49,5,0.07
53,2014,2,23,2,3,21.67,5,0.04
53,2014,2,23,2,3,20.8,5,0.08
53,2014,2,23,2,3,23.71,5,0.08
53,2014,2,23,2,3,23.47,5,0.09
53,2014,2,23,2,3,22.06,5,0.03
53,2014,2,23,2,3,18.53,5,0.01
53,2014,2,23,2,3,19.09,5,0.05
53,2014,2,23,2,3,16.99,5,0.48
54,2014,2,24,2,3,30.71,5,0.09
54,2014,2,24,2,3,30.71,5,0.05
54,2014,2,24,2,3,31.94,5,0.01
54,2014,2,24,2,3,27.79,5,0.05
54,2014,2,24,2,3,31.68,5,0.1
54,2014,2,24,2,3,27.88,5,0.02
54,2014,2,24,2,3,22.86,5,0.07
54,2014,2,24,2,3,22.4,5,0.04
54,2014,2,24,2,3,18.82,5,0.02
54,2014,2,24,2,3,19.2,5,0.55
55,2014,2,25,2,2,41.81,5,0.08
55,2014,2,25,2,2,49.75,5,0.1
55,2014,2,25,2,2,50.74,5,0.06
55,2014,2,25,2,2,47.19,5,0.01
55,2014,2,25,2,2,50.97,5,0.06
55,2014,2,25,2,2,54.54,5,0.07
55,2014,2,25,2,2,54.54,5,0.03
55,2014,2,25,2,2,62.72,5,0.04
55,2014,2,25,2,2,57.08,5,0.01
55,2014,2,25,2,2,57.65,5,0.54
56,2014,2,26,2,3,35.89,5,0.1
56,2014,2,26,2,3,30.51,5,0.06
56,2014,2,26,2,3,34.78,5,0.08
56,2014,2,26,2,3,35.82,5,0.07
56,2014,2,26,2,3,36.18,5,0.09
56,2014,2,26,2,3,36.54,5,0.04
56,2014,2,26,2,3,29.96,5,0.05
56,2014,2,26,2,3,29.66,5,0.01
56,2014,2,26,2,3,24.02,5,0.08
56,2014,2,26,2,3,25.22,5,0.42
57,2014,2,27,2,2,40.33,5,0.1
57,2014,2,27,2,2,40.33,5,0.03
57,2014,2,27,2,2,36.7,5,0.05
57,2014,2,27,2,2,40.74,5,0.09
57,2014,2,27,2,2,44.41,5,0.04
57,2014,2,27,2,2,51.07,5,0.09
57,2014,2,27,2,2,45.45,5,0.01
57,2014,2,27,2,2,39.54,5,0.04
57,2014,2,27,2,2,41.52,5,0.1
57,2014,2,27,2,2,38.61,5,0.45
58,2014,2,28,1,2,42.18,5,0.02
58,2014,2,28,1,2,46.82,5,0.04
58,2014,2,28,1,2,53.84,5,0.01
58,2014,2,28,1,2,61.38,5,0.09
58,2014,2,28,1,2,57.7,5,0.02
58,2014,2,28,1,2,60.59,5,0.07
58,2014,2,28,1,2,66.04,5,0.06
58,2014,2,28,1,2,75.29,5,0.09
58,2014,2,28,1,2,84.32,5,0.03
58,2014,2,28,1,2,91.91,5,0.57
59,2014,2,29,2,1,39.96,5,0.1
59,2014,2,29,2,1,42.36,5,0.09
59,2014,2,29,2,1,33.89,5,0.07
59,2014,2,29,2,1,39.99,5,0.1
59,2014,2,29,2,1,41.99,5,0.04
59,2014,2,29,2,1,43.67,5,0.05
59,2014,2,29,2,1,51.97,5,0.03
59,2014,2,29,2,1,53.01,5,0.02
59,2014,2,29,2,1,57.25,5,0.01
59,2014,2,29,2,1,62.98,5,0.49
60,2014,2,30,7,1,41.8,5,0.09
60,2014,2,30,7,1,35.11,5,0.08
60,2014,2,30,7,1,40.73,5,0.07
60,2014,2,30,7,1,37.06,5,0.1
60,2014,2,30,7,1,32.98,5,0.07
60,2014,2,30,7,1,36.94,5,0.01
60,2014,2,30,7,1,30.66,5,0.09
60,2014,2,30,7,1,28.21,5,0.08
60,2014,2,30,7,1,27.36,5,0.01
60,2014,2,30,7,1,31.74,5,0.4
61,2014,3,1,1,1,34.2,5,0.05
61,2014,3,1,1,1,37.96,5,0.05
61,2014,3,1,1,1,43.27,5,0.1
61,2014,3,1,1,1,38.08,5,0.03
61,2014,3,1,1,1,31.99,5,0.09
61,2014,3,1,1,1,30.71,5,0.1
61,2014,3,1,1,1,28.25,5,0.07
61,2014,3,1,1,1,23.73,5,0.02
